0.184	1	0	1	2.5	2.5
0.185	1	0	1	2.5	2.5
0.186	1	0	1	2.5	2.5
0.187	1	0	1	2.5	2.5
0.188	1	0	1	2.5	2.5
0.189	1	0	1	2.5	2.5
0.19	1	0	1	2.5	2.5
0.191	1	0	1	2.5	2.5
0.192	1	0	1	2.5	2.5
0.193	1	0	1	2.5	2.5
0.194	1	0	1	2.5	2.5
0.195	1	0	1	2.5	2.5
0.196	1	0	1	2.5	2.5
0.197	1	0	1	2.5	2.5
0.198	1	0	1	2.5	2.5
0.199	1	0	1	2.5	2.5
0.2	1	0	1	2.5	2.5
0.201	1	0	1	2.5	2.5
0.202	1	0	1	2.5	2.5
0.203	1	0	1	2.5	2.5
0.204	1	0	1	2.5	2.5
0.205	1	0	1	2.5	2.5
0.206	1	0	1	2.5	2.5
0.207	1	0	1	2.5	2.5
0.208	1	0	1	2.5	2.5
0.209	1	0	1	2.5	2.5
0.21	1	0	1	2.5	2.5
0.211	1	0	1	2.5	2.5
0.212	1	0	1	2.5	2.5
0.213	1	0	1	2.5	2.5
0.214	1	0	1	2.5	2.5
0.215	1	0	1	2.5	2.5
0.216	1	0	1	2.5	2.5
0.217	1	0	1	2.5	2.5
0.218	1	0	1	2.5	2.5
0.219	1	0	1	2.5	2.5
0.22	1	0	1	2.5	2.5
0.221	1	0	1	2.5	2.5
0.222	1	0	1	2.5	2.5
0.223	1	0	1	2.5	2.5
0.224	1	0	1	2.5	2.5
0.225	1	0	1	2.5	2.5
0.226	1	0	1	2.5	2.5
0.227	1	0	1	2.5	2.5
0.228	1	0	1	2.5	2.5
0.229	1	0	1	2.5	2.5
0.23	1	0	1	2.5	2.5
0.231	1	0	1	2.5	2.5
0.232	1	0	1	2.5	2.5
0.233	1	0	1	2.5	2.5
0.234	1	0	1	2.5	2.5
0.235	1	0	1	2.5	2.5
0.236	1	0	1	2.5	2.5
0.237	1	0	1	2.5	2.5
0.238	1	0	1	2.5	2.5
0.239	1	0	1	2.5	2.5
0.24	1	0	1	2.5	2.5
0.241	1	0	1	2.5	2.5
0.242	1	0	1	2.5	2.5
0.243	1	0	1	2.5	2.5
0.244	1	0	1	2.5	2.5
0.245	1	0	1	2.5	2.5
0.246	1	0	1	2.5	2.5
0.247	1	0	1	2.5	2.5
0.248	1	0	1	2.5	2.5
0.249	1	0	1	2.5	2.5
0.25	1	0	1	2.5	2.5
0.251	1	0	1	2.5	2.5
0.252	1	0	1	2.5	2.5
0.253	1	0	1	2.5	2.5
0.254	1	0	1	2.5	2.5
0.255	1	0	1	2.5	2.5
0.256	1	0	1	2.5	2.5
0.257	1	0	1	2.5	2.5
0.258	1	0	1	2.5	2.5
0.259	1	0	1	2.5	2.5
0.26	1	0	1	2.5	2.5
0.261	1	0	1	2.5	2.5
0.262	1	0	1	2.5	2.5
0.263	1	0	1	2.5	2.5
0.264	0.997737	0.00267996	0.996833	2.49774	2.49209
0.265	0.994227	0.00684663	0.991927	2.49422	2.47984
0.266	0.990727	0.0110133	0.987041	2.4907	2.46766
0.267	0.987236	0.01518	0.982176	2.48719	2.45555
0.268	0.983756	0.0193466	0.977332	2.48368	2.44351
0.269	0.980285	0.0235133	0.972508	2.48017	2.43154
0.27	0.976824	0.02768	0.967705	2.47666	2.41964
0.271	0.973373	0.0318466	0.962922	2.47316	2.4078
0.272	0.969932	0.0360133	0.958159	2.46966	2.39603
0.273	0.9665	0.04018	0.953416	2.46616	2.38432
0.274	0.963078	0.0443466	0.948694	2.46266	2.37268
0.275	0.959666	0.0485133	0.943991	2.45917	2.36111
0.276	0.956263	0.05268	0.939309	2.45568	2.3496
0.277	0.95287	0.0568466	0.934646	2.45219	2.33816
0.278	0.949487	0.0610133	0.930004	2.4487	2.32678
0.279	0.946113	0.06518	0.925381	2.44522	2.31546
0.28	0.942749	0.0693466	0.920778	2.44173	2.30421
0.281	0.939395	0.0735133	0.916194	2.43826	2.29302
0.282	0.93605	0.07768	0.91163	2.43478	2.2819
0.283	0.932715	0.0818466	0.907086	2.43131	2.27084
0.284	0.929389	0.0860133	0.902561	2.42783	2.25984
0.285	0.926072	0.09018	0.898055	2.42436	2.2489
0.286	0.922766	0.0943466	0.893569	2.4209	2.23803
0.287	0.919468	0.0985133	0.889101	2.41743	2.22722
0.288	0.91618	0.10268	0.884653	2.41397	2.21646
0.289	0.912902	0.106847	0.880225	2.41051	2.20577
0.29	0.909632	0.111013	0.875815	2.40706	2.19514
0.291	0.906372	0.11518	0.871424	2.4036	2.18457
0.292	0.903122	0.119347	0.867052	2.40015	2.17406
0.293	0.899881	0.123513	0.862698	2.3967	2.16361
0.294	0.896649	0.12768	0.858364	2.39326	2.15322
0.295	0.893427	0.131847	0.854048	2.38981	2.14289
0.296	0.890213	0.136013	0.849751	2.38637	2.13261
0.297	0.887009	0.14018	0.845472	2.38293	2.1224
0.298	0.883814	0.144347	0.841212	2.37949	2.11224
0.299	0.880629	0.148513	0.83697	2.37606	2.10214
0.3	0.877453	0.15268	0.832747	2.37263	2.09209
0.301	0.874285	0.156847	0.828542	2.3692	2.08211
0.302	0.871127	0.161013	0.824355	2.36577	2.07218
0.303	0.867978	0.16518	0.820186	2.36235	2.06231
0.304	0.864839	0.169347	0.816036	2.35892	2.05249
0.305	0.861708	0.173513	0.811903	2.3555	2.04273
0.306	0.858586	0.17768	0.807788	2.35209	2.03302
0.307	0.855474	0.181847	0.803691	2.34867	2.02337
0.308	0.85237	0.186013	0.799612	2.34526	2.01378
0.309	0.849276	0.19018	0.795551	2.34185	2.00424
0.31	0.84619	0.194347	0.791508	2.33845	1.99475
0.311	0.843113	0.198513	0.787482	2.33504	1.98532
0.312	0.840046	0.20268	0.783473	2.33164	1.97594
0.313	0.836987	0.206847	0.779482	2.32824	1.96661
0.314	0.833937	0.211013	0.775509	2.32484	1.95734
0.315	0.830897	0.21518	0.771553	2.32145	1.94812
0.316	0.827865	0.219347	0.767614	2.31805	1.93895
0.317	0.824841	0.223513	0.763693	2.31467	1.92984
0.318	0.821827	0.22768	0.759788	2.31128	1.92077
0.319	0.818822	0.231847	0.755901	2.30789	1.91176
0.32	0.815825	0.236013	0.752031	2.30451	1.9028
0.321	0.812837	0.24018	0.748178	2.30113	1.89389
0.322	0.809858	0.244347	0.744342	2.29775	1.88503
0.323	0.806888	0.248513	0.740522	2.29438	1.87622
0.324	0.803926	0.25268	0.73672	2.29101	1.86746
0.325	0.800973	0.256847	0.732934	2.28764	1.85876
0.326	0.798029	0.261013	0.729165	2.28427	1.8501
0.327	0.795093	0.26518	0.725413	2.2809	1.84149
0.328	0.792166	0.269347	0.721677	2.27754	1.83293
0.329	0.789248	0.273513	0.717957	2.27418	1.82441
0.33	0.786338	0.27768	0.714254	2.27083	1.81595
0.331	0.783437	0.281847	0.710568	2.26747	1.80754
0.332	0.780544	0.286013	0.706898	2.26412	1.79917
0.333	0.77766	0.29018	0.703244	2.26077	1.79085
0.334	0.774785	0.294347	0.699606	2.25742	1.78258
0.335	0.771918	0.298513	0.695984	2.25408	1.77435
0.336	0.769059	0.30268	0.692379	2.25073	1.76618
0.337	0.766209	0.306847	0.688789	2.24739	1.75804
0.338	0.763368	0.311013	0.685216	2.24406	1.74996
0.339	0.760534	0.31518	0.681658	2.24072	1.74192
0.34	0.75771	0.319347	0.678116	2.23739	1.73393
0.341	0.754893	0.323513	0.67459	2.23406	1.72598
0.342	0.752086	0.32768	0.67108	2.23073	1.71808
0.343	0.749286	0.331847	0.667585	2.2274	1.71022
0.344	0.746495	0.336013	0.664106	2.22408	1.70241
0.345	0.743712	0.34018	0.660643	2.22076	1.69464
0.346	0.740937	0.344347	0.657195	2.21744	1.68691
0.347	0.738171	0.348513	0.653762	2.21413	1.67923
0.348	0.735413	0.35268	0.650345	2.21082	1.6716
0.349	0.732663	0.356847	0.646943	2.20751	1.66401
0.35	0.729922	0.361013	0.643556	2.2042	1.65646
0.351	0.727188	0.36518	0.640185	2.20089	1.64895
0.352	0.724463	0.369347	0.636829	2.19759	1.64149
0.353	0.721746	0.373513	0.633488	2.19429	1.63407
0.354	0.719037	0.37768	0.630162	2.19099	1.62669
0.355	0.716337	0.381847	0.626851	2.1877	1.61935
0.356	0.713644	0.386013	0.623554	2.1844	1.61205
0.357	0.71096	0.39018	0.620273	2.18111	1.6048
0.358	0.708283	0.394347	0.617007	2.17782	1.59759
0.359	0.705615	0.398513	0.613755	2.17454	1.59042
0.36	0.702955	0.40268	0.610518	2.17126	1.58329
0.361	0.700302	0.406847	0.607295	2.16797	1.5762
0.362	0.697658	0.411013	0.604087	2.1647	1.56915
0.363	0.695022	0.41518	0.600894	2.16142	1.56214
0.364	0.692394	0.419347	0.597715	2.15815	1.55517
0.365	0.689773	0.423513	0.594551	2.15488	1.54824
0.366	0.687161	0.42768	0.591401	2.15161	1.54135
0.367	0.684557	0.431847	0.588265	2.14834	1.5345
0.368	0.68196	0.436013	0.585144	2.14508	1.52768
0.369	0.679372	0.44018	0.582037	2.14182	1.52091
0.37	0.676791	0.444347	0.578944	2.13856	1.51417
0.371	0.674218	0.448513	0.575865	2.13531	1.50748
0.372	0.671653	0.45268	0.5728	2.13205	1.50082
0.373	0.669095	0.456847	0.569749	2.1288	1.49419
0.374	0.666546	0.461013	0.566712	2.12555	1.48761
0.375	0.664004	0.46518	0.563689	2.12231	1.48106
0.376	0.66147	0.469347	0.560679	2.11906	1.47455
0.377	0.658944	0.473513	0.557684	2.11582	1.46808
0.378	0.656426	0.47768	0.554702	2.11259	1.46165
0.379	0.653915	0.481847	0.551734	2.10935	1.45525
0.38	0.651412	0.486013	0.548779	2.10612	1.44888
0.381	0.648916	0.49018	0.545839	2.10288	1.44256
0.382	0.646429	0.494347	0.542911	2.09966	1.43626
0.383	0.643949	0.498513	0.539997	2.09643	1.43001
0.384	0.641476	0.50268	0.537097	2.09321	1.42379
0.385	0.639011	0.506847	0.53421	2.08999	1.4176
0.386	0.636554	0.511013	0.531336	2.08677	1.41145
0.387	0.634104	0.51518	0.528475	2.08355	1.40534
0.388	0.631662	0.519347	0.525628	2.08034	1.39926
0.389	0.629227	0.523513	0.522794	2.07713	1.39321
0.39	0.6268	0.52768	0.519973	2.07392	1.3872
0.391	0.62438	0.531847	0.517165	2.07071	1.38122
0.392	0.621968	0.536013	0.51437	2.06751	1.37527
0.393	0.619563	0.54018	0.511588	2.06431	1.36936
0.394	0.617166	0.544347	0.508818	2.06111	1.36348
0.395	0.614776	0.548513	0.506062	2.05791	1.35764
0.396	0.612394	0.55268	0.503319	2.05472	1.35183
0.397	0.610019	0.556847	0.500588	2.05153	1.34605
0.398	0.607651	0.561013	0.49787	2.04834	1.3403
0.399	0.605291	0.56518	0.495165	2.04515	1.33459
0.4	0.602938	0.569347	0.492472	2.04197	1.3289
0.401	0.600592	0.573513	0.489792	2.03879	1.32325
0.402	0.598254	0.57768	0.487124	2.03561	1.31763
0.403	0.595923	0.581847	0.484469	2.03243	1.31205
0.404	0.593599	0.586013	0.481826	2.02926	1.30649
0.405	0.591282	0.59018	0.479196	2.02609	1.30096
0.406	0.588973	0.594347	0.476577	2.02292	1.29547
0.407	0.586671	0.598513	0.473972	2.01975	1.29001
0.408	0.584376	0.60268	0.471378	2.01659	1.28457
0.409	0.582088	0.606847	0.468797	2.01343	1.27917
0.41	0.579808	0.611013	0.466227	2.01027	1.2738
0.411	0.577534	0.61518	0.46367	2.00711	1.26846
0.412	0.575268	0.619347	0.461125	2.00396	1.26315
0.413	0.573009	0.623513	0.458592	2.0008	1.25786
0.414	0.570757	0.62768	0.45607	1.99766	1.25261
0.415	0.568512	0.631847	0.453561	1.99451	1.24739
0.416	0.566274	0.636013	0.451063	1.99136	1.24219
0.417	0.564043	0.64018	0.448578	1.98822	1.23703
0.418	0.56182	0.644347	0.446104	1.98508	1.23189
0.419	0.559603	0.648513	0.443641	1.98195	1.22678
0.42	0.557393	0.65268	0.441191	1.97881	1.2217
0.421	0.55519	0.656847	0.438752	1.97568	1.21665
0.422	0.552995	0.661013	0.436324	1.97255	1.21162
0.423	0.550806	0.66518	0.433908	1.96942	1.20663
0.424	0.548624	0.669347	0.431504	1.9663	1.20166
0.425	0.546449	0.673513	0.429111	1.96318	1.19672
0.426	0.544281	0.67768	0.426729	1.96006	1.1918
0.427	0.54212	0.681847	0.424359	1.95694	1.18692
0.428	0.539965	0.686013	0.422	1.95383	1.18206
0.429	0.537818	0.69018	0.419652	1.95072	1.17722
0.43	0.535677	0.694347	0.417316	1.94761	1.17242
0.431	0.533544	0.698513	0.41499	1.9445	1.16764
0.432	0.531417	0.70268	0.412676	1.9414	1.16289
0.433	0.529296	0.706847	0.410373	1.93829	1.15816
0.434	0.527183	0.711013	0.40808	1.93519	1.15346
0.435	0.525076	0.71518	0.405799	1.9321	1.14878
0.436	0.522976	0.719347	0.403529	1.929	1.14413
0.437	0.520883	0.723513	0.40127	1.92591	1.13951
0.438	0.518797	0.72768	0.399021	1.92282	1.13491
0.439	0.516717	0.731847	0.396783	1.91973	1.13034
0.44	0.514644	0.736013	0.394556	1.91665	1.12579
0.441	0.512577	0.74018	0.39234	1.91357	1.12126
0.442	0.510517	0.744347	0.390135	1.91049	1.11676
0.443	0.508464	0.748513	0.38794	1.90741	1.11229
0.444	0.506417	0.75268	0.385756	1.90434	1.10784
0.445	0.504377	0.756847	0.383582	1.90126	1.10341
0.446	0.502344	0.761013	0.381418	1.89819	1.09901
0.447	0.500317	0.76518	0.379266	1.89513	1.09463
0.448	0.498297	0.769347	0.377123	1.89206	1.09028
0.449	0.496283	0.773513	0.374991	1.889	1.08595
0.45	0.494276	0.77768	0.37287	1.88594	1.08164
0.451	0.492275	0.781847	0.370758	1.88288	1.07736
0.452	0.490281	0.786013	0.368657	1.87983	1.0731
0.453	0.488293	0.79018	0.366566	1.87677	1.06886
0.454	0.486312	0.794347	0.364486	1.87373	1.06464
0.455	0.484337	0.798513	0.362415	1.87068	1.06045
0.456	0.482368	0.80268	0.360355	1.86763	1.05628
0.457	0.480406	0.806847	0.358304	1.86459	1.05213
0.458	0.47845	0.811013	0.356264	1.86155	1.04801
0.459	0.476501	0.81518	0.354233	1.85851	1.04391
0.46	0.474558	0.819347	0.352213	1.85548	1.03982
0.461	0.472621	0.823513	0.350202	1.85245	1.03577
0.462	0.470691	0.82768	0.348201	1.84942	1.03173
0.463	0.468767	0.831847	0.34621	1.84639	1.02771
0.464	0.466849	0.836013	0.344229	1.84336	1.02372
0.465	0.464938	0.84018	0.342258	1.84034	1.01974
0.466	0.463033	0.844347	0.340296	1.83732	1.01579
0.467	0.461134	0.848513	0.338344	1.8343	1.01186
0.468	0.459241	0.85268	0.336401	1.83129	1.00795
0.469	0.457355	0.856847	0.334468	1.82827	1.00406
0.47	0.455475	0.861013	0.332545	1.82526	1.00019
0.471	0.453601	0.86518	0.330631	1.82226	0.996345
0.472	0.451733	0.869347	0.328726	1.81925	0.992517
0.473	0.449871	0.873513	0.326831	1.81625	0.988709
0.474	0.448015	0.87768	0.324945	1.81325	0.984921
0.475	0.446166	0.881847	0.323069	1.81025	0.981153
0.476	0.444323	0.886013	0.321202	1.80725	0.977405
0.477	0.442485	0.89018	0.319344	1.80426	0.973677
0.478	0.440654	0.894347	0.317495	1.80127	0.969968
0.479	0.438829	0.898513	0.315656	1.79828	0.966279
0.48	0.43701	0.90268	0.313826	1.7953	0.962609
0.481	0.435197	0.906847	0.312004	1.79232	0.958957
0.482	0.43339	0.911013	0.310192	1.78934	0.955325
0.483	0.431589	0.91518	0.308389	1.78636	0.951712
0.484	0.429794	0.919347	0.306595	1.78338	0.948118
0.485	0.428005	0.923513	0.30481	1.78041	0.944542
0.486	0.426319	0.927453	0.30313	1.7776	0.941179
0.487	0.426319	0.927453	0.30313	1.7776	0.941179
0.488	0.426319	0.927453	0.30313	1.7776	0.941179
0.489	0.426319	0.927453	0.30313	1.7776	0.941179
0.49	0.426319	0.927453	0.30313	1.7776	0.941179
0.491	0.426319	0.927453	0.30313	1.7776	0.941179
0.492	0.426319	0.927453	0.30313	1.7776	0.941179
0.493	0.426319	0.927453	0.30313	1.7776	0.941179
0.494	0.426319	0.927453	0.30313	1.7776	0.941179
0.495	0.426319	0.927453	0.30313	1.7776	0.941179
0.496	0.426319	0.927453	0.30313	1.7776	0.941179
0.497	0.426319	0.927453	0.30313	1.7776	0.941179
0.498	0.426319	0.927453	0.30313	1.7776	0.941179
0.499	0.426319	0.927453	0.30313	1.7776	0.941179
0.5	0.426319	0.927453	0.30313	1.7776	0.941179
0.501	0.426319	0.927453	0.30313	1.7776	0.941179
0.502	0.426319	0.927453	0.30313	1.7776	0.941179
0.503	0.426319	0.927453	0.30313	1.7776	0.941179
0.504	0.426319	0.927453	0.30313	1.7776	0.941179
0.505	0.426319	0.927453	0.30313	1.7776	0.941179
0.506	0.426319	0.927453	0.30313	1.7776	0.941179
0.507	0.426319	0.927453	0.30313	1.7776	0.941179
0.508	0.426319	0.927453	0.30313	1.7776	0.941179
0.509	0.426319	0.927453	0.30313	1.7776	0.941179
0.51	0.426319	0.927453	0.30313	1.7776	0.941179
0.511	0.426319	0.927453	0.30313	1.7776	0.941179
0.512	0.426319	0.927453	0.30313	1.7776	0.941179
0.513	0.426319	0.927453	0.30313	1.7776	0.941179
0.514	0.426319	0.927453	0.30313	1.7776	0.941179
0.515	0.426319	0.927453	0.30313	1.7776	0.941179
0.516	0.426319	0.927453	0.30313	1.7776	0.941179
0.517	0.426319	0.927453	0.30313	1.7776	0.941179
0.518	0.426319	0.927453	0.30313	1.7776	0.941179
0.519	0.426319	0.927453	0.30313	1.7776	0.941179
0.52	0.426319	0.927453	0.30313	1.7776	0.941179
0.521	0.426319	0.927453	0.30313	1.7776	0.941179
0.522	0.426319	0.927453	0.30313	1.7776	0.941179
0.523	0.426319	0.927453	0.30313	1.7776	0.941179
0.524	0.426319	0.927453	0.30313	1.7776	0.941179
0.525	0.426319	0.927453	0.30313	1.7776	0.941179
0.526	0.426319	0.927453	0.30313	1.7776	0.941179
0.527	0.426319	0.927453	0.30313	1.7776	0.941179
0.528	0.426319	0.927453	0.30313	1.7776	0.941179
0.529	0.426319	0.927453	0.30313	1.7776	0.941179
0.53	0.426319	0.927453	0.30313	1.7776	0.941179
0.531	0.426319	0.927453	0.30313	1.7776	0.941179
0.532	0.426319	0.927453	0.30313	1.7776	0.941179
0.533	0.426319	0.927453	0.30313	1.7776	0.941179
0.534	0.426319	0.927453	0.30313	1.7776	0.941179
0.535	0.426319	0.927453	0.30313	1.7776	0.941179
0.536	0.426319	0.927453	0.30313	1.7776	0.941179
0.537	0.426319	0.927453	0.30313	1.7776	0.941179
0.538	0.426319	0.927453	0.30313	1.7776	0.941179
0.539	0.426319	0.927453	0.30313	1.7776	0.941179
0.54	0.426319	0.927453	0.30313	1.7776	0.941179
0.541	0.426319	0.927453	0.30313	1.7776	0.941179
0.542	0.426319	0.927453	0.30313	1.7776	0.941179
0.543	0.426319	0.927453	0.30313	1.7776	0.941179
0.544	0.426319	0.927453	0.30313	1.7776	0.941179
0.545	0.426319	0.927453	0.30313	1.7776	0.941179
0.546	0.426319	0.927453	0.30313	1.7776	0.941179
0.547	0.426319	0.927453	0.30313	1.7776	0.941179
0.548	0.426319	0.927453	0.30313	1.7776	0.941179
0.549	0.426319	0.927453	0.30313	1.7776	0.941179
0.55	0.426319	0.927453	0.30313	1.7776	0.941179
0.551	0.426319	0.927453	0.30313	1.7776	0.941179
0.552	0.426319	0.927453	0.30313	1.7776	0.941179
0.553	0.426319	0.927453	0.30313	1.7776	0.941179
0.554	0.426319	0.927453	0.30313	1.7776	0.941179
0.555	0.426319	0.927453	0.30313	1.7776	0.941179
0.556	0.426319	0.927453	0.30313	1.7776	0.941179
0.557	0.426319	0.927453	0.30313	1.7776	0.941179
0.558	0.426319	0.927453	0.30313	1.7776	0.941179
0.559	0.426319	0.927453	0.30313	1.7776	0.941179
0.56	0.426319	0.927453	0.30313	1.7776	0.941179
0.561	0.426319	0.927453	0.30313	1.7776	0.941179
0.562	0.426319	0.927453	0.30313	1.7776	0.941179
0.563	0.426319	0.927453	0.30313	1.7776	0.941179
0.564	0.426319	0.927453	0.30313	1.7776	0.941179
0.565	0.426319	0.927453	0.30313	1.7776	0.941179
0.566	0.426319	0.927453	0.30313	1.7776	0.941179
0.567	0.426319	0.927453	0.30313	1.7776	0.941179
0.568	0.426319	0.927453	0.30313	1.7776	0.941179
0.569	0.426319	0.927453	0.30313	1.7776	0.941179
0.57	0.426319	0.927453	0.30313	1.7776	0.941179
0.571	0.426319	0.927453	0.30313	1.7776	0.941179
0.572	0.426319	0.927453	0.30313	1.7776	0.941179
0.573	0.426319	0.927453	0.30313	1.7776	0.941179
0.574	0.426319	0.927453	0.30313	1.7776	0.941179
0.575	0.426319	0.927453	0.30313	1.7776	0.941179
0.576	0.426319	0.927453	0.30313	1.7776	0.941179
0.577	0.426319	0.927453	0.30313	1.7776	0.941179
0.578	0.426319	0.927453	0.30313	1.7776	0.941179
0.579	0.426319	0.927453	0.30313	1.7776	0.941179
0.58	0.426319	0.927453	0.30313	1.7776	0.941179
0.581	0.426319	0.927453	0.30313	1.7776	0.941179
